YEAR,QUARTER,AIRLINE NAME,CITY1,CITY2,PASSENGERS ON WAY,PASSENGERS RETURN,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1
2015,Q4,AIR CANADA,BANGKOK,DELHI,88696,92432,3244.5,803
2015,Q4,AIR CHINA,BANGKOK,GAYA,6464,4191,0,0
2015,Q4,AIR FRANCE,BANGKOK,HYDERABAD,15908,16249,436,535.9
2015,Q4,AIR MANAS,BANGKOK,KOLKATA,75625,72921,611.5,1097.7
2015,Q4,AIR MAURITIUS,BANGKOK,MUMBAI,82041,83667,3901.1,1601.2
2015,Q4,AIR SEYCHELLES,BANGKOK,VARANASI,1203,3871,0,0
2015,Q4,ALL NIPPON AIRWAYS,BIRMINGHAM,AMRITSAR,7287,6554,0,0
2015,Q4,ARIANA AFGHAN,BIRMINGHAM,DELHI,12742,8802,204.4,171.3
2015,Q4,ASIANA AIRLINES,BISHKEK,DELHI,2338,2003,15,33.5
2015,Q4,AUSTRIAN AIRLINES,BRUSELLS,DELHI,11783,8897,621.5,681.5
2015,Q4,BANGKOK AIRWAYS,BRUSELLS,MUMBAI,12546,11968,700.5,608
2015,Q4,BHUTAN AIRLINES,CAIRO,MUMBAI,3785,3927,9.6,18.7
2015,Q4,BIMAN BANGLADESH,CHICAGO,DELHI,21216,15756,194.9,255.8
2015,Q4,BRITISH AIRWAYS,CHICAGO,HYDERABAD,5871,4992,0,0
2015,Q4,BUDHHA AIR,CHITTAGONG,KOLKATA,10570,11095,0,0.1
2015,Q4,CATHAY PACIFIC,COLOGNE,DELHI,228,217,0,0
2015,Q4,CHINA AIRLINES LTD,COLOGNE,MUMBAI,0,0,0,1082.4
2015,Q4,CHINA EASTERN AIRLINES,COLOMBO,BENGALURU,20081,18665,412.2,353.6
2015,Q4,CHINA SOUTHERN ,COLOMBO,CHENNAI,80981,87831,1411.8,1821.3
2015,Q4,DRAGON AIR,COLOMBO,DELHI,23037,26252,338.1,181
2015,Q4,DRUK AIR,COLOMBO,GAYA,2191,2493,0,0
2015,Q4,EGYPT AIR,COLOMBO,KOCHI,20702,18800,37.7,326.7
2015,Q4,EL-AL-ISRAEL,COLOMBO,KOLKATA,4683,5269,3.8,3.5
2015,Q4,EMIRATES AIRLINE,COLOMBO,MADURAI,18360,19175,0,0
2015,Q4,ETHIOPIAN AIRLINES,COLOMBO,MUMBAI,36243,36841,217.5,378.8
2015,Q4,ETIHAD AIRLINES,COLOMBO,TIRUCHIRAPALLY,20579,23878,6.6,402.5
2015,Q4,EVA AIRWAYS,COLOMBO,TRIVANDRUM,12716,9104,34,220.7
2015,Q4,FEDERAL EXPRESS,COLOMBO,VARANASI,1301,2027,0,0
2015,Q4,FINN AIR,DAMMAM,BENGALURU,1137,833,0.7,41.4
2015,Q4,FLY DUBAI,DAMMAM,CHENNAI,1358,1132,5.6,26
2015,Q4,GULF AIR,DAMMAM,DELHI,28674,25062,125.5,139.6
2015,Q4,IRAN AIR,DAMMAM,HYDERABAD,1964,1941,4.8,16.3
2015,Q4,IRAQI AIRWAYS,DAMMAM,KOCHI,12436,13428,15.3,351.3
2015,Q4,ISLAND AVIATION SERVICES,DAMMAM,KOZHIKODE,17315,19128,16.1,177.6
2015,Q4,JAPAN AIRLINES,DAMMAM,MANGALORE,6238,7117,5.7,0
2015,Q4,KALITTA AIR,DAMMAM,MUMBAI,13197,14206,35,145.4
2015,Q4,KAM AIR,DAMMAM,TRIVANDRUM,13013,13547,7.2,192.1
2015,Q4,KENYA AIRWAYS,DHAKA,CHENNAI,2073,2202,13.9,87.7
2015,Q4,KLM AIRLINES,DHAKA,DELHI,10222,9985,189.7,179.8
2015,Q4,KOREAN AIR,DHAKA,KOLKATA,48161,53488,264.5,412
2015,Q4,KUWAIT AIRWAYS,DHAKA,MUMBAI,11021,10176,213.4,125.7
2015,Q4,LUFTHANSA,DOHA,AHMEDABAD,19332,15336,246.8,1364.4
2015,Q4,MAHAN AIR,DOHA,AMRITSAR,20716,16696,6,47.4
2015,Q4,MALAYSIA AIRLINES,DOHA,BENGALURU,33462,30032,1750.9,3555.3
2015,Q4,MALINDO AIRWAYS,DOHA,CHENNAI,36892,35748,3514.2,4539.9
2015,Q4,MIHIN LANKA,DOHA,DELHI,74453,64542,3280.1,4054.6
2015,Q4,MYANMAR AIRLINES,DOHA,GOA,19651,15648,6.3,287.1
2015,Q4,NEPAL AIRLINES CORPORATION,DOHA,HYDERABAD,20805,19195,340.7,1322.5
2015,Q4,OMAN AIR,DOHA,KOCHI,60482,59199,184.7,3082
2015,Q4,PAK INTERNATIONAL,DOHA,KOLKATA,19588,17082,845.2,1029.6
2015,Q4,QATAR AIRWAYS,DOHA,KOZHIKODE,36052,42557,3.3,405.6
2015,Q4,REGENT AIRWAYS,DOHA,MANGALORE,2654,3453,0,0
2015,Q4,SAFI AIRWAYS,DOHA,MUMBAI,58002,57799,4065.2,5394.8
2015,Q4,SAUDIA,DOHA,TRIVANDRUM,23639,24100,4.2,515
2015,Q4,SCAT AIRLINES,DON MUEANG,BENGALURU,36167,9564,0,0
2015,Q4,SHANDONG AIRLINES,DON MUEANG,CHENNAI,8399,8284,101.5,78.9
2015,Q4,SILK AIR,DUBAI,AHMEDABAD,52344,44551,485.6,1724.5
2015,Q4,SINGAPORE AIRLINES,DUBAI,AMRITSAR,22376,22010,0.7,23.3
2015,Q4,SRILNKAN AIRWAYS,DUBAI,BENGALURU,96950,86784,3231.7,6210.7
2015,Q4,SWISS AIR,DUBAI,CHENNAI,103207,100227,3070.2,4468.9
2015,Q4,TAJIK AIR,DUBAI,DELHI,234471,213582,2919.8,10119.3
2015,Q4,THAI AIR ASIA,DUBAI,GOA,6106,4738,0.8,0
2015,Q4,THAI AIRWAYS,DUBAI,HYDERABAD,121202,113613,908.3,3520
2015,Q4,THOMAS COOK AIRLINES U.K.,DUBAI,JAIPUR,7508,7914,0.3,0
2015,Q4,TIGER AIRWAYS,DUBAI,KOCHI,118952,126616,661.9,4958.8
2015,Q4,TRANSAERO AIRLINES,DUBAI,KOLKATA,42713,37970,800.7,2147.2
2015,Q4,TURKISH AIRLINES,DUBAI,KOZHIKODE,50944,51218,24,537.7
2015,Q4,TURKMENISTAN AIRLINES,DUBAI,LUCKNOW,21268,20229,0.9,23.3
2015,Q4,UNITED AIRLINES,DUBAI,MADURAI,13824,15480,0,0
2015,Q4,UNITED AIRLINES BANGLADESH LTD.,DUBAI,MANGALORE,42272,44164,10,99.9
2015,Q4,UNITED PARCEL SERVICES,DUBAI,MUMBAI,280290,280061,4332,11859.2
2015,Q4,UZBEKISTAN AIRWAYS,DUBAI,PUNE,16004,18638,0,13.2
2015,Q4,VIRGIN ATLANTIC AIRLINES,DUBAI,TIRUCHIRAPALLY,14375,14804,0,42.3
2015,Q4,YEMENIA AIRWAYS,DUBAI,TRIVANDRUM,61856,67318,174.4,3519.4
2015,Q4,AIR INDIA,DUBAI,VISAKHAPATNAM,4371,3912,0.6,0
2015,Q4,AIR INDIA EXPRESS,DUSHANBE,DELHI,558,384,0,7.3
2015,Q4,INDIGO,FRANKFURT,BENGALURU,24459,19780,2385.7,1385.5
2015,Q4,JET AIRWAYS,FRANKFURT,CHENNAI,16624,13284,1127.5,1162.6
2015,Q4,SPICEJET,FRANKFURT,DELHI,54503,40084,786.8,1878.9
2015,Q4,AEROFLOT,FRANKFURT,HYDERABAD,0,0,276.4,1167.1
2015,Q4,AEROLOGIC,FRANKFURT,KOLKATA,0,0,0,0
2015,Q4,AIR ARABIA,FRANKFURT,MUMBAI,24393,17942,4295.5,5232.8
2015,Q4,AIR ASIA X,FRANKFURT,PUNE,2789,2228,0,0
2015,Q4,AIR ASIA BERHAD,GUANGZHOU,DELHI,26550,26299,1805,424.4
2015,Q4,AIR ASTANA,GUANGZHOU,MUMBAI,0,0,0,339.9
2015,Q4,AIR AUSTRAL,HAA DHAALU ATOLL,TRIVANDRUM,879,2065,0,1
2015,Q4,AIR CANADA,HELNSKI,DELHI,13101,10225,379.8,663.4
2015,Q4,AIR CHINA,HO CHI MINH CITY,DELHI,0,0,0,0
2015,Q4,AIR FRANCE,HO CHI MINH CITY,MUMBAI,2267,1643,1.7,49.4
2015,Q4,AIR MANAS,HONG KONG,BENGALURU,24255,21798,1031.2,1317.3
2015,Q4,AIR MAURITIUS,HONG KONG,CHENNAI,18038,16060,5097.6,3463.3
2015,Q4,AIR SEYCHELLES,HONG KONG,DELHI,68904,74617,13136.7,3277.7
2015,Q4,ALL NIPPON AIRWAYS,HONG KONG,HYDERABAD,11076,10294,431,1117.8
2015,Q4,ARIANA AFGHAN,HONG KONG,KOLKATA,10420,9738,758,548.8
2015,Q4,ASIANA AIRLINES,HONG KONG,MUMBAI,57225,55228,6467.4,5215.5
2015,Q4,AUSTRIAN AIRLINES,ISTANBUL,DELHI,17190,15509,712.7,430.5
2015,Q4,BANGKOK AIRWAYS,ISTANBUL,MUMBAI,19677,16128,849.2,852
2015,Q4,BHUTAN AIRLINES,JEDDAH,BENGALURU,4835,5935,70.8,207
2015,Q4,BIMAN BANGLADESH,JEDDAH,CHENNAI,7089,6997,254.8,561
2015,Q4,BRITISH AIRWAYS,JEDDAH,DELHI,27780,23436,373.4,856.9
2015,Q4,BUDHHA AIR,JEDDAH,HYDERABAD,15492,17797,8.5,282.9
2015,Q4,CATHAY PACIFIC,JEDDAH,KOCHI,37898,40206,52.6,2113.9
2015,Q4,CHINA AIRLINES LTD,JEDDAH,KOZHIKODE,0,0,0,0
2015,Q4,CHINA EASTERN AIRLINES,JEDDAH,LUCKNOW,13541,14891,20.9,35.4
2015,Q4,CHINA SOUTHERN ,JEDDAH,MUMBAI,47010,43640,26.1,1158.1
2015,Q4,DRAGON AIR,KABUL,DELHI,23905,18413,276.1,755.5
2015,Q4,DRUK AIR,KANDAHAR,DELHI,385,299,0,0
2015,Q4,EGYPT AIR,KARACHI,DELHI,955,1544,0.5,5.4
2015,Q4,EL-AL-ISRAEL,KARACHI,MUMBAI,1943,2650,1.4,81.7
2015,Q4,EMIRATES AIRLINE,KATHMANDU,BENGALURU,0,0,0,0
2015,Q4,ETHIOPIAN AIRLINES,KATHMANDU,DELHI,82439,73609,87.9,304.9
2015,Q4,ETIHAD AIRLINES,KATHMANDU,KOLKATA,4873,4842,0,2.5
2015,Q4,EVA AIRWAYS,KATHMANDU,MUMBAI,12641,10363,41.5,40.4
2015,Q4,FEDERAL EXPRESS,KATHMANDU,VARANASI,101,10,0,0
2015,Q4,FINN AIR,KUALALUMPUR,AMRITSAR,3684,2804,0,0
2015,Q4,FLY DUBAI,KUALALUMPUR,BENGALURU,21236,19316,378.6,499
2015,Q4,GULF AIR,KUALALUMPUR,CHENNAI,22569,23797,660.1,415.4
2015,Q4,IRAN AIR,KUALALUMPUR,DELHI,43175,39896,1128.9,1248
2015,Q4,IRAQI AIRWAYS,KUALALUMPUR,GOA,0,0,0,0
2015,Q4,ISLAND AVIATION SERVICES,KUALALUMPUR,HYDERABAD,24489,21913,151.8,268.2
2015,Q4,JAPAN AIRLINES,KUALALUMPUR,KOCHI,30551,24638,12.8,57.9
2015,Q4,KALITTA AIR,KUALALUMPUR,KOLKATA,9948,9108,30.1,96.1
2015,Q4,KAM AIR,KUALALUMPUR,MUMBAI,35455,31948,216.3,377.7
2015,Q4,KENYA AIRWAYS,KUALALUMPUR,TIRUCHIRAPALLY,55297,52148,0.3,493.4
2015,Q4,KLM AIRLINES,KUALALUMPUR,TRIVANDRUM,5745,3965,0,5.4
2015,Q4,KOREAN AIR,KUALALUMPUR,VISAKHAPATNAM,6502,6083,0,19.9
2015,Q4,KUWAIT AIRWAYS,KUNMING,DELHI,1569,1412,0,0
2015,Q4,LUFTHANSA,KUNMING,KOLKATA,9095,9219,65.2,84.8
2015,Q4,MAHAN AIR,KUWAIT,AHMEDABAD,6343,4609,4.1,0.3
2015,Q4,MALAYSIA AIRLINES,KUWAIT,BENGALURU,3400,3367,0.8,0
2015,Q4,MALINDO AIRWAYS,KUWAIT,CHENNAI,11262,11101,59.2,388.3
2015,Q4,MIHIN LANKA,KUWAIT,DELHI,12183,12413,274.3,317.5
2015,Q4,MYANMAR AIRLINES,KUWAIT,GOA,2748,1814,10.2,0
2015,Q4,NEPAL AIRLINES CORPORATION,KUWAIT,HYDERABAD,2349,1787,6.9,0
2015,Q4,OMAN AIR,KUWAIT,KOCHI,17821,16722,273.8,469.5
2015,Q4,PAK INTERNATIONAL,KUWAIT,KOZHIKODE,6211,6604,9.8,19
2015,Q4,QATAR AIRWAYS,KUWAIT,MANGALORE,3542,2892,0.4,0
2015,Q4,REGENT AIRWAYS,KUWAIT,MUMBAI,45132,47037,67.4,1764.2
2015,Q4,SAFI AIRWAYS,KUWAIT,TRIVANDRUM,7042,7285,122.9,226.1
2015,Q4,SAUDIA,LAHORE,DELHI,580,1480,11.4,4.3
2015,Q4,SCAT AIRLINES,LEIPZIG,BENGALURU,0,0,0,2.5
2015,Q4,SHANDONG AIRLINES,LEIPZIG,DELHI,0,0,1154.3,2274.2
2015,Q4,SILK AIR,LONDON,AHMEDABAD,795,748,0,0
2015,Q4,SINGAPORE AIRLINES,LONDON,AMRITSAR,0,798,0,0
2015,Q4,SRILNKAN AIRWAYS,LONDON,BENGALURU,13234,12993,700,643
2015,Q4,SWISS AIR,LONDON,CHENNAI,10925,8786,356,655
2015,Q4,TAJIK AIR,LONDON,DELHI,135142,98039,4599.3,6452.2
2015,Q4,THAI AIR ASIA,LONDON,GOA,4826,3509,0,63.5
2015,Q4,THAI AIRWAYS,LONDON,HYDERABAD,11659,9796,326,584
2015,Q4,THOMAS COOK AIRLINES U.K.,LONDON,MUMBAI,110355,81090,4105.1,6242.1
2015,Q4,TIGER AIRWAYS,LUXEMBOURG,CHENNAI,0,0,0,0
2015,Q4,TRANSAERO AIRLINES,LUXEMBOURG,DELHI,0,0,0,0
2015,Q4,TURKISH AIRLINES,MALE,BENGALURU,11308,11823,0,98.7
2015,Q4,TURKMENISTAN AIRLINES,MALE,CHENNAI,2366,2825,1.4,23
2015,Q4,UNITED AIRLINES,MALE,KOCHI,5756,5228,0,45.2
2015,Q4,UNITED AIRLINES BANGLADESH LTD.,MALE,TRIVANDRUM,16502,13244,4,366.7
2015,Q4,UNITED PARCEL SERVICES,MALPENSA,DELHI,8115,4815,105.5,114.8
2015,Q4,UZBEKISTAN AIRWAYS,MANCHESTER,GOA,5149,6383,1.2,46.9
2015,Q4,VIRGIN ATLANTIC AIRLINES,MANDALAY,GAYA,0,0,0,0
2015,Q4,YEMENIA AIRWAYS,MARUITIUS,BENGALURU,2049,1594,3.5,27.6
2015,Q4,AIR INDIA,MARUITIUS,CHENNAI,1300,1365,2.3,30.6
2015,Q4,AIR INDIA EXPRESS,MARUITIUS,DELHI,6273,6162,26.2,101.8
2015,Q4,INDIGO,MARUITIUS,MUMBAI,12663,12905,18,440.9
2015,Q4,JET AIRWAYS,MEDINA,DELHI,2050,1211,0,1.7
2015,Q4,SPICEJET,MEDINA,HYDERABAD,421,0,0,0
2015,Q4,AEROFLOT,MEDINA,KOCHI,0,0,0,0
2015,Q4,AEROLOGIC,MEDINA,MUMBAI,3049,1115,0.3,0.1
2015,Q4,AIR ARABIA,MELBOURNE,DELHI,8139,8282,74.6,126.8
2015,Q4,AIR ASIA X,MOSCOW,DELHI,27603,23316,195.1,720.8
2015,Q4,AIR ASIA BERHAD,MOSCOW,GOA,1779,1141,0.1,0
2015,Q4,AIR ASTANA,MUENCHEN,DELHI,14970,12572,701.5,849.9
2015,Q4,AIR AUSTRAL,MUENCHEN,MUMBAI,14703,11480,1143.3,963.7
2015,Q4,AIR CANADA,MUSCAT,AHMEDABAD,7861,10229,0.4,7.8
2015,Q4,AIR CHINA,MUSCAT,BENGALURU,15606,14108,33.2,197.7
2015,Q4,AIR FRANCE,MUSCAT,CHENNAI,27643,25843,27.7,327.5
2015,Q4,AIR MANAS,MUSCAT,DELHI,38198,32860,176.2,318.1
2015,Q4,AIR MAURITIUS,MUSCAT,GOA,9126,6851,7.1,18.9
2015,Q4,AIR SEYCHELLES,MUSCAT,HYDERABAD,29181,31109,171.4,103.5
2015,Q4,ALL NIPPON AIRWAYS,MUSCAT,JAIPUR,12068,12655,23.9,32.2
2015,Q4,ARIANA AFGHAN,MUSCAT,KOCHI,37767,38719,96.5,576.5
2015,Q4,ASIANA AIRLINES,MUSCAT,KOZHIKODE,26728,26345,21.4,367.1
2015,Q4,AUSTRIAN AIRLINES,MUSCAT,LUCKNOW,15737,13719,89.9,122
2015,Q4,BANGKOK AIRWAYS,MUSCAT,MANGALORE,5224,5081,0,0
2015,Q4,BHUTAN AIRLINES,MUSCAT,MUMBAI,61052,64091,47.8,727.5
2015,Q4,BIMAN BANGLADESH,MUSCAT,TRIVANDRUM,31435,29752,30.9,536
2015,Q4,BRITISH AIRWAYS,NAIROBI,MUMBAI,23814,24603,251,512
2015,Q4,BUDHHA AIR,NARITA,DELHI,19960,17506,880.9,903.3
2015,Q4,CATHAY PACIFIC,NARITA,MUMBAI,1492,1536,0,0
2015,Q4,CHINA AIRLINES LTD,NAVOI,DELHI,0,0,825.1,840.3
2015,Q4,CHINA EASTERN AIRLINES,NAVOI,MUMBAI,0,0,245.9,278.4
2015,Q4,CHINA SOUTHERN ,NEW YORK,DELHI,22135,19342,296.6,210.3
2015,Q4,DRAGON AIR,NEW YORK,MUMBAI,14145,9654,50.1,194
2015,Q4,DRUK AIR,NEWARK,AHMEDABAD,9378,5547,0,0
2015,Q4,EGYPT AIR,NEWARK,DELHI,14995,14675,278.5,378.6
2015,Q4,EL-AL-ISRAEL,NEWARK,MUMBAI,34765,30536,551.3,389.3
2015,Q4,EMIRATES AIRLINE,OSAKA,DELHI,1627,1490,0,0
2015,Q4,ETHIOPIAN AIRLINES,OSAKA,MUMBAI,281,141,0,0
2015,Q4,ETIHAD AIRLINES,PARIS,BENGALURU,17800,16307,598.3,948.3
2015,Q4,EVA AIRWAYS,PARIS,CHENNAI,1673,864,0,0
2015,Q4,FEDERAL EXPRESS,PARIS,DELHI,45233,38244,4910.1,1750.1
2015,Q4,FINN AIR,PARIS,MUMBAI,34946,29380,1970.4,2155.6
2015,Q4,FLY DUBAI,PARO,DELHI,3920,4166,0.8,12.3
2015,Q4,GULF AIR,PARO,KOLKATA,7201,5555,0.2,4.5
2015,Q4,IRAN AIR,PEKING,DELHI,31080,27591,1092.7,832.3
2015,Q4,IRAQI AIRWAYS,RANGOON,DELHI,760,812,0,0
2015,Q4,ISLAND AVIATION SERVICES,RANGOON,GAYA,4921,4277,0.3,0
2015,Q4,JAPAN AIRLINES,RANGOON,KOLKATA,1443,1625,0,22.1
2015,Q4,KALITTA AIR,REUNION,CHENNAI,457,445,0,5.7
2015,Q4,KAM AIR,RIYADH,BENGALURU,2249,2207,0.8,112.9
2015,Q4,KENYA AIRWAYS,RIYADH,CHENNAI,7530,6629,75.8,241.7
2015,Q4,KLM AIRLINES,RIYADH,DELHI,22151,22148,340.3,2335.8
2015,Q4,KOREAN AIR,RIYADH,HYDERABAD,10317,10936,22.9,200.2
2015,Q4,KUWAIT AIRWAYS,RIYADH,KOCHI,23091,21794,37.5,1435.7
2015,Q4,LUFTHANSA,RIYADH,KOZHIKODE,0,0,0,0
2015,Q4,MAHAN AIR,RIYADH,LUCKNOW,10367,10444,26.6,375.4
2015,Q4,MALAYSIA AIRLINES,RIYADH,MUMBAI,46139,47042,89.7,1173.8
2015,Q4,MALINDO AIRWAYS,RIYADH,TRIVANDRUM,4589,6059,2.4,110.4
2015,Q4,MIHIN LANKA,ROME,DELHI,9950,8887,63.3,114.2
2015,Q4,MYANMAR AIRLINES,SALALAH,KOCHI,1456,1149,0,0
2015,Q4,NEPAL AIRLINES CORPORATION,SALALAH,KOZHIKODE,2119,1990,0,0.5
2015,Q4,OMAN AIR,SALALAH,TRIVANDRUM,875,1038,0,19.9
2015,Q4,PAK INTERNATIONAL,SAN FRANCISCO,BENGALURU,49,71,0,0
2015,Q4,QATAR AIRWAYS,SAN FRANCISCO,DELHI,2802,2888,3.1,29
2015,Q4,REGENT AIRWAYS,SANAA,MUMBAI,44,174,0,0.1
2015,Q4,SAFI AIRWAYS,SEOUL,CHENNAI,0,0,0,0
2015,Q4,SAUDIA,SEOUL,DELHI,13767,12631,144.3,933.5
2015,Q4,SCAT AIRLINES,SEOUL,MUMBAI,7377,6071,194.5,219.2
2015,Q4,SHANDONG AIRLINES,SEYCHELLES,MUMBAI,5903,5165,0.3,8
2015,Q4,SILK AIR,SHANGHAI,DELHI,9629,8285,921.2,212.8
2015,Q4,SINGAPORE AIRLINES,SHANGHAI,MUMBAI,3518,3761,0,0
2015,Q4,SRILNKAN AIRWAYS,SHARJAH,AHMEDABAD,14189,12849,3.1,209.9
2015,Q4,SWISS AIR,SHARJAH,BENGALURU,13932,13671,14.8,204
2015,Q4,TAJIK AIR,SHARJAH,CHENNAI,14291,16181,4.6,210.1
2015,Q4,THAI AIR ASIA,SHARJAH,COIMBATORE,10387,10370,4.2,169
2015,Q4,THAI AIRWAYS,SHARJAH,DELHI,29641,28875,109,368.2
2015,Q4,THOMAS COOK AIRLINES U.K.,SHARJAH,GOA,5947,6071,18.9,57.1
2015,Q4,TIGER AIRWAYS,SHARJAH,HYDERABAD,14837,14749,3.1,200
2015,Q4,TRANSAERO AIRLINES,SHARJAH,JAIPUR,14862,14416,1.3,67.4
2015,Q4,TURKISH AIRLINES,SHARJAH,KOCHI,64942,71509,54.9,1108.2
2015,Q4,TURKMENISTAN AIRLINES,SHARJAH,KOZHIKODE,43862,43970,22.7,538
2015,Q4,UNITED AIRLINES,SHARJAH,MUMBAI,24790,29528,16.9,363.3
2015,Q4,UNITED AIRLINES BANGLADESH LTD.,SHARJAH,NAGPUR,10011,10028,1.1,130.2
2015,Q4,UNITED PARCEL SERVICES,SHARJAH,PUNE,0,0,0,0
2015,Q4,UZBEKISTAN AIRWAYS,SHARJAH,TRIVANDRUM,44526,42552,20.1,686.3
2015,Q4,VIRGIN ATLANTIC AIRLINES,SHARJAH,VARANASI,6250,6379,0,0
2015,Q4,YEMENIA AIRWAYS,SHENZHEN,MUMBAI,0,0,0,0
2015,Q4,AIR INDIA,SINGAPORE,AHMEDABAD,10907,9142,598.5,685.2
2015,Q4,AIR INDIA EXPRESS,SINGAPORE,BENGALURU,42576,39384,1683.2,1667.8
2015,Q4,INDIGO,SINGAPORE,CHENNAI,83964,82101,2481.4,2243.6
2015,Q4,JET AIRWAYS,SINGAPORE,COIMBATORE,7107,6508,6.4,102.6
2015,Q4,SPICEJET,SINGAPORE,DELHI,87684,80938,4446.8,3620.5
2015,Q4,AEROFLOT,SINGAPORE,HYDERABAD,26773,24444,164.2,186.4
2015,Q4,AEROLOGIC,SINGAPORE,KOCHI,22384,18955,55.2,162.4
2015,Q4,AIR ARABIA,SINGAPORE,KOLKATA,17495,15849,613.6,839.7
2015,Q4,AIR ASIA X,SINGAPORE,LUCKNOW,1704,1787,0,0
2015,Q4,AIR ASIA BERHAD,SINGAPORE,MUMBAI,97286,89902,4518.3,3825.8
2015,Q4,AIR ASTANA,SINGAPORE,TIRUCHIRAPALLY,40145,37917,1.2,315.9
2015,Q4,AIR AUSTRAL,SINGAPORE,TRIVANDRUM,6600,5934,4.2,53.6
2015,Q4,AIR CANADA,SINGAPORE,VISAKHAPATNAM,3089,2649,1.6,3.8
2015,Q4,AIR CHINA,SYDNEY,DELHI,9919,11018,76.3,275.6
2015,Q4,AIR FRANCE,TAIPAE,DELHI,4858,6691,217.4,188.7
2015,Q4,AIR MANAS,TAIPAE,MUMBAI,0,0,101.9,0
2015,Q4,AIR MAURITIUS,TASHKENT,AMRITSAR,4037,2576,1.2,10.2
2015,Q4,AIR SEYCHELLES,TASHKENT,DELHI,9252,9113,56.4,374.9
2015,Q4,ALL NIPPON AIRWAYS,TEHRAN,DELHI,4270,4360,64.7,162.3
2015,Q4,ARIANA AFGHAN,TEHRAN,MUMBAI,4895,4824,11.4,112.4
2015,Q4,ASIANA AIRLINES,TELAVIV,MUMBAI,8293,7936,196,311.7
2015,Q4,AUSTRIAN AIRLINES,TOKYO,DELHI,12361,12468,1177.9,407.5
2015,Q4,BANGKOK AIRWAYS,TORONTO,DELHI,22728,21274,1280.5,450
2015,Q4,BHUTAN AIRLINES,VIENNA,DELHI,15418,11621,431.5,624.4
2015,Q4,BIMAN BANGLADESH,ZURICH,DELHI,18881,17724,1007.8,1219.5
2015,Q4,BRITISH AIRWAYS,ZURICH,MUMBAI,17778,17204,1300,1425.1
2016,Q1,BUDHHA AIR,ABUDHABI,AHMEDABAD,25852,26117,72.6,43.2
2016,Q1,CATHAY PACIFIC,ABUDHABI,BENGALURU,35262,38678,149.2,336.1
2016,Q1,CHINA AIRLINES LTD,ABUDHABI,CHENNAI,42893,48057,45.3,334
2016,Q1,CHINA EASTERN AIRLINES,ABUDHABI,DELHI,18858,18585,21.1,44.5
2016,Q1,CHINA SOUTHERN ,ABUDHABI,GOA,2956,4864,0.1,1.2
2016,Q1,DRAGON AIR,ABUDHABI,HYDERABAD,42103,47985,138.8,273.8
2016,Q1,DRUK AIR,ABUDHABI,JAIPUR,7134,9415,35.2,53.9
2016,Q1,EGYPT AIR,ABUDHABI,KOCHI,64352,72442,24.4,713
2016,Q1,EL-AL-ISRAEL,ABUDHABI,KOLKATA,8526,10666,10.2,75
2016,Q1,EMIRATES AIRLINE,ABUDHABI,KOZHIKODE,42417,48628,54.2,462.2
2016,Q1,ETHIOPIAN AIRLINES,ABUDHABI,LUCKNOW,13358,13870,1.6,143.6
2016,Q1,ETIHAD AIRLINES,ABUDHABI,MANGALORE,15728,19256,1.6,8
2016,Q1,EVA AIRWAYS,ABUDHABI,MUMBAI,161740,101925,1639.7,2663.8
2016,Q1,FEDERAL EXPRESS,ABUDHABI,PUNE,9921,11678,0,0
2016,Q1,FINN AIR,ABUDHABI,TRIVANDRUM,31322,36176,17.5,474.5
2016,Q1,FLY DUBAI,ADDIS ABABA,CHENNAI,0,0,125.4,0
2016,Q1,GULF AIR,ADDIS ABABA,DELHI,9523,10517,67.1,58.4
2016,Q1,IRAN AIR,ADDIS ABABA,MUMBAI,7699,7922,177.5,1182.7
2016,Q1,IRAQI AIRWAYS,ADEN,MUMBAI,0,0,0,0
2016,Q1,ISLAND AVIATION SERVICES,AL AIN,KOZHIKODE,1986,1841,0,0
2016,Q1,JAPAN AIRLINES,ALMATY,DELHI,7044,8422,3.1,57.8
2016,Q1,KALITTA AIR,ALMATY,GOA,2028,2252,0,0
2016,Q1,KAM AIR,AMSTERDAM,DELHI,28034,30605,393.8,848.6
2016,Q1,KENYA AIRWAYS,AMSTERDAM,MUMBAI,1019,1334,125.1,29.2
2016,Q1,KLM AIRLINES,ASHGABAT,AMRITSAR,9243,8094,0,9.5
2016,Q1,KOREAN AIR,ASHGABAT,DELHI,3967,3853,0.3,41.5
2016,Q1,KUWAIT AIRWAYS,BAGHDAD,DELHI,0,0,0,0
2016,Q1,LUFTHANSA,BAHRAIN,BENGALURU,0,0,1.4,0
2016,Q1,MAHAN AIR,BAHRAIN,CHENNAI,17586,17957,17.3,264.5
2016,Q1,MALAYSIA AIRLINES,BAHRAIN,DELHI,33615,32807,89.5,439.4
2016,Q1,MALINDO AIRWAYS,BAHRAIN,HYDERABAD,11881,13408,2.6,0
2016,Q1,MIHIN LANKA,BAHRAIN,KOCHI,14990,15506,16.7,284.2
2016,Q1,MYANMAR AIRLINES,BAHRAIN,KOZHIKODE,6087,8002,0,20.3
2016,Q1,NEPAL AIRLINES CORPORATION,BAHRAIN,MANGALORE,1797,3077,0,0
